review_text,label
I loved mine & it fit great. But I wasn't use to having it & I pulled it right out my nose & lost it. Smh. And the other one fell & I lost that too. Oh well about to buy a new set.,0
Well made and gorgeous rose gold. Perfect length and not too heavy,1
These earrings are so beautiful! Better than I expected! They fit nicely in the first hole with two other small earrings in the second and third holes. I really love them. I’m an animal lover so they are perfect for me! I recommend them highly.,1
"Perfect. Came in just like the picture displays, except with the name I chose. And i used it for my baby shower and now it's hanging in his room too. Love it",1
"These are very,  very nice.  I love it!",1
"A MUST BUY! In fact, we now want to order more! I gave this to my husband as a birthday gift and he LOVES it! The artist incorporated so much into this piece of artwork (just from email info) and we couldn't be happier with the outcome. We've received many compliments on it, after sharing the design with family and friends.",1
"The ring is beautiful, it fits well, I recommend it 100% ❤<br />Love it",1
Love the smell!,1
"Bought for daughter...she loves it, but was upset that one of the charms fell off after 2 days. We got it back on but she doesn't wear it any more because of that. It still looks nice, and the charm falling off could have been a fluke, but as of now it just looks nice sitting in her jewelrybox.",1
A great addition to my beach cottage decor and so bright and colorful.  Very happy with my purchase.,1
i have it on a bit hard to get on  i will were this a lot love stars  love the shine it gives off,1
It is absolutely beautiful. It is well made heavy enough so it doesn’t slide. I am super happy with it.,1
Bought as a gift,1
This is one of the best products I've ever purchased!  My GOD children love baking with me and this tower gives them a safe opportunity to help.  Only flaw is this taste everything :-).,1
This is such a wonderful keepsake. The bracelet is perfect for a first birthday and will be a beautiful memory on wedding day. I've purchased 2 ...I loved the first one and bought another for a gift. Definitely worth buying!,1
Easy to use. Seemed to adhere well. Follow the instructions and don't over-iron. I think I might have overdone it just a tad. I bought a the white baseball heart and used it as a chest logo on an orange women's t-shirt.,1
Missing letters... so disappointing,0
"A little pricy, but very well made. Absolutely beautiful on my front door.",1
My nephew loves his shirt. I took one star away because the shirt does seem to run a little small. Received our package in a timely manner. Thanks!,1
This necklace is elegant and durable I have had so many compliments!,1
These are a gift for my daughter!! She absolutely loves them! They are really fun! Thank you!,1
The quality of the material is high standard. The craftsmanship is so detailed throughout the whole chain. The shipping was much faster than expected. Highly recommend as a gift for someone or if you just want to treat yourself to a nice quality gift.,1
Nice shirt for the perfect guy.,1
Love this for our home. It is smaller than I anticipated but made of great quality.,1
My lady really likes it.,1
Product arrived earlier than expected. Kids loved them.<br />Purchased 3 in total!,1
Really cute. I can’t wait until my daughter is born so she can play with it.,1
"Amazing quality, fast shipping. Absolutely love it!",1
Greatest sticker ever! Wonderful quality and easy application. It was customized to my exact qualifications and looks like it was practically made for my travel mug. So. Geeked.,1
I bought these for my chocolate lab and my chihuahua.  They both loved it. I thought they were even cuter than the pictures. I got them last night and put them on their collars today. Excellent,1
We ordered it for our home and it looks wonderful. It is a canvas but looks like real wood.,1
As advertised,1
This faux nose ring fits wonderful and looks fantastically real. Silver is my thing and it is dainty shiny fits snugly with NO irritation once so ever.  Highly recommended.,1
These pretty little earrings exactly as described. They are very lightweight and well made. There is just enough sparkle without being cheap looking.<br />These would make a nice gift for a young girl or anyone who appreciates a little bling.<br />I hope you found this review helpful.<br />Happy Shopping!,1
